trial_id,status,val_accuracy,hw_val_accuracy,float_val_accuracy,quant_gap,deployable,weight_clip_frac,min_threshold,feasible,epochs_run,stopped_early,synops_per_sample,neurons,connections,params,depth,channels,kernel_size,stride,downsample_mode,resize_to,T,tau,trainable_tau,trainable_threshold,fc_layers,final_reduction,dropout_rate,norm,tdbn_alpha,optimizer,lr,weight_decay,scheduler,label_smoothing,grad_clip
15c554d4,pruned_before_deploy,,,,0.7386363636363636,,,,,,,24,False,,,,,2,32,7,2,stride,32,8,6,True,False,0,flatten,0.3354703808082595,bn,,adam,0.0006127464468744133,1.1419816512814586e-05,cosine,0.13093900686293067,5.0
7f0bcc4c,pruned_before_deploy,,,,0.6590909090909091,,,,,,,8,False,,,,,2,64,5,2,stride,32,8,6,False,True,0,flatten,0.10162903272364264,tdbn,1.2889352333436608,adam,0.000572841963534541,0.00018720656538193296,none,0.17743189935870238,5.0
73026bb2,pruned_before_deploy,,,,0.6420454545454546,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.1415561434473222,tdbn,1.5250079853058087,adam,0.0005528084395132396,1.132032433403851e-05,onecycle,0.1265912613690447,1.0
fa8154f9,pruned_before_deploy,,,,0.5738636363636364,,,,,,,8,False,,,,,2,64,5,2,stride,32,16,32,False,True,0,flatten,0.14803645536833204,tdbn,1.457390535970283,adam,0.000538253758754124,8.788047079454103e-06,onecycle,0.12531088787517874,1.0
104b50b2,pruned_before_deploy,,,,0.5681818181818182,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,63,False,False,0,flatten,0.15711292783012762,tdbn,1.6789039441381983,adam,0.0009008737495361486,3.385528567099376e-05,onecycle,0.14579521366560677,1.0
faa02c67,pruned_before_deploy,,,,0.6420454545454546,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,63,False,False,0,flatten,0.3113544108461893,tdbn,1.460837271901033,adam,0.000914276489584936,0.0001032594667895894,onecycle,0.14388898418680213,1.0
fb5cf0f3,pruned_before_deploy,,,,0.6022727272727273,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,63,False,False,0,flatten,0.3113139727833052,tdbn,1.4896337572614078,adam,0.0009091626065125407,2.922621212389059e-05,none,0.1411458325876171,1.0
f5e4183a,pruned_before_deploy,,,,0.6590909090909091,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,63,False,False,0,flatten,0.2698853948351665,tdbn,0.6576204819531613,adam,0.0007631005319905228,2.8029043552100445e-05,none,0.1568929896099635,1.0
912a38b3,deployed,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.7102272727272727,0.0,0.13068181818181823,True,0.0,0.390813410282135,,0,False,74363023.1154968,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.3068256016863723,tdbn,1.2768829585657746,adam,0.0005866756774828747,4.125219302473232e-05,cosine,0.13243249404434712,1.0
f9ae26c4,deployed,,,,0.0,,,False,,,False,0,False,,,,,2,32,7,,pool,64,8,16,False,True,0,flatten,0.12559554592410913,tdbn,0.5448885520972129,adam,0.0011127639784613416,1.4116151102260443e-07,step,0.1848050534947669,0.0
cf543091,deployed,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.6988636363636364,0.0,0.15340909090909094,True,0.0,0.23731911182403564,,0,False,74885980.13496767,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.32711069512981095,tdbn,1.279828082490122,adam,0.0006077193153313729,1.1916250377387421e-05,cosine,0.1350541548017954,1.0
33818d9b,deployed,,,,0.0,,,False,,,False,0,False,,,,,2,64,5,,pool,64,8,16,False,True,0,flatten,0.18013563777217756,tdbn,0.9501756800233137,adam,0.0006812998317439718,7.409720316318587e-05,cosine,0.06138821464270354,1.0
70501838,pruned_before_deploy,,,,0.5852272727272727,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,63,False,False,0,flatten,0.3167664792687911,tdbn,1.9887717243004355,adam,0.0007677062572208058,2.8381850993301087e-05,none,0.14208784780202968,1.0
eb5972ab,pruned_before_deploy,,,,0.6647727272727273,,,,,,,8,False,,,,,2,32,7,2,stride,64,8,16,False,True,0,flatten,0.2782220878910715,tdbn,0.6129277081721876,adam,0.0007727344147322334,2.047749106832092e-05,none,0.18643472209342532,1.0
06b7bf35,pruned_before_deploy,,,,0.5738636363636364,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,63,False,False,0,flatten,0.28104598058548136,tdbn,0.6685162376384809,adam,0.0007766246109710465,3.069145421548987e-05,none,0.18716098486208133,1.0
f8cdf8e4,pruned_before_deploy,,,,0.6022727272727273,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.28049826370028635,tdbn,1.6048207831915116,adam,0.000781769878439794,1.857832360570643e-05,cosine,0.1172994118151409,1.0
da370fe0,pruned_before_deploy,,,,0.6534090909090909,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.28283281998664134,tdbn,1.1853567276984471,adam,0.0007843616242716587,2.2532129897969995e-05,cosine,0.09870196870493916,1.0
81600870,deployed,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.6761363636363636,0.0,0.1647727272727273,True,0.0,0.0499919056892395,,0,False,92242559.33401455,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.13964068560975135,tdbn,1.4905933245045329,adam,0.0007808801904262382,2.8389916833728947e-05,onecycle,0.1267855430153034,1.0
4720f842,pruned_before_deploy,,,,0.6420454545454546,,,,,,,8,False,,,,,2,64,5,2,stride,32,8,6,False,True,0,flatten,0.24747097421406616,tdbn,1.1969000067645086,adam,0.0005083230285007855,6.135193514391492e-06,cosine,0.10529671098457674,1.0
9b78415b,pruned_before_deploy,,,,0.6420454545454546,,,,,,,8,False,,,,,2,64,5,2,stride,32,8,6,False,True,0,flatten,0.3693187070491436,tdbn,1.3859711429151214,adam,0.0005157335840068307,4.88058950373005e-06,cosine,0.10765512152114834,1.0
b1a8b599,pruned_before_deploy,,,,0.6420454545454546,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.13083201200753522,tdbn,1.4023302652821827,adam,0.0006815671555888531,1.500739962100429e-05,onecycle,0.1099664797094873,0.0
1c4842e8,pruned_before_deploy,,,,0.6193181818181818,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.11768406430499302,tdbn,1.0490275519692123,adam,0.0029935433586752726,1.4403001757773444e-05,onecycle,0.11212596920655393,0.0
ad9456b5,deployed,0.8352272727272727,0.8352272727272727,0.8352272727272727,0.6818181818181818,0.0,0.15340909090909094,True,0.0,0.17803597450256348,,0,False,31749984.885416668,,,,2,64,5,2,stride,32,8,8,False,True,1,flatten,0.10099271040384439,bn,,adamw,0.0021157117553931917,0.001837723940332045,none,0.16425469586102404,1.0
b3c9a9a2,deployed,0.8465909090909091,0.8465909090909091,0.8465909090909091,0.6761363636363636,0.0,0.17045454545454541,True,0.0,0.04998898506164551,,0,False,73817613.74338584,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.271949895532523,tdbn,1.3850967635728968,adam,0.0007809538038074812,1.4911240625310523e-05,cosine,0.09531133110572618,1.0
ed19c56f,deployed,0.8352272727272727,0.8352272727272727,0.8352272727272727,0.7272727272727273,0.0,0.10795454545454541,True,0.0,0.3589194416999817,,0,False,67215586.77668883,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.2875720814509813,tdbn,1.1916641237342709,adam,0.0007830944590204406,1.8632433206050998e-05,cosine,0.10355277806898588,1.0
1402d785,deployed,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.7045454545454546,0.0,0.1477272727272727,True,0.0,0.37176984548568726,,0,False,68887537.7927876,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.34550969814850413,tdbn,1.2106035765690701,adam,0.0006792416086613052,1.5574354784723383e-05,cosine,0.10073146843765166,1.0
383fae04,pruned_before_deploy,,,,0.6477272727272727,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,8,False,True,0,flatten,0.11626264505952376,bn,,adam,0.00189290866899681,0.00012439225388107046,cosine,0.13804868976551443,1.0
10e1fd2f,deployed,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.7102272727272727,0.0,0.15340909090909094,True,0.0,0.3912283778190613,,0,False,67828178.33862217,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.24353278899011416,tdbn,1.06436621563459,adam,0.000508097852349238,1.5534201182067903e-05,cosine,0.0980463707316124,1.0
43a1e067,pruned_before_deploy,,,,0.6590909090909091,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,8,False,True,0,flatten,0.11581762131313562,bn,,adam,0.0031534915440259597,2.9791370522289603e-06,cosine,0.07350756290994387,1.0
9bad7f8c,pruned_before_deploy,,,,0.6590909090909091,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,6,False,True,0,flatten,0.22815091168733553,bn,,adamw,0.003336986718006998,0.003885533630081683,cosine,0.08086429580206528,1.0
c9513013,pruned_before_deploy,,,,0.7670454545454546,,,,,,,24,False,,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.12842789103245664,tdbn,1.0751084801433843,adam,0.0006881452949128328,1.4707773265255883e-05,onecycle,0.12065779793828656,0.0
70ef6cc2,pruned_before_deploy,,,,0.5397727272727273,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,6,False,True,0,flatten,0.2650463836195591,bn,,adamw,0.003156820097528038,0.004395191248240772,cosine,0.0829625555165367,1.0
beac6240,pruned_before_deploy,,,,0.6647727272727273,,,,,,,8,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.26311536479750736,bn,,adamw,0.000568431777181866,3.720023983920537e-05,cosine,0.09511250349612524,1.0
29c9f049,deployed,0.8465909090909091,0.8465909090909091,0.8465909090909091,0.6988636363636364,0.0,0.1477272727272727,True,0.0,0.1360940933227539,,0,False,75549927.72084942,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.11330199945843612,tdbn,1.066675926052659,adam,0.0007024284272038468,0.00011760592918952645,onecycle,0.14834154086999912,1.0
a44b0894,deployed,0.8068181818181818,0.8068181818181818,0.8068181818181818,0.7159090909090909,0.0,0.09090909090909083,True,0.0,0.4935987591743469,,0,False,68732583.98271216,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.35023488786185386,tdbn,0.9424251584717831,adam,0.0006959888439844982,3.062352303752696e-07,none,0.12060163229663298,1.0
9d82027d,pruned_before_deploy,,,,0.7784090909090909,,,,,,,24,False,,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.32266130049055564,tdbn,1.2245476807944238,adam,0.0008457722381233917,7.703174358206393e-06,cosine,0.09629932794641775,1.0
fa5dcf35,deployed,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.7784090909090909,0.0,0.07386363636363635,True,0.0,0.34532636404037476,,0,False,71862240.75581524,,,,2,64,7,2,stride,32,8,3,False,True,0,flatten,0.13419995843833255,bn,,adam,0.0005610936693678492,1.0775828214864794e-05,none,0.14860809749349366,1.0
51f620f6,pruned_before_deploy,,,,0.5113636363636364,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.1777495121518723,tdbn,1.557997751351722,adam,0.002654763039097348,8.547182830405508e-06,cosine,0.027605068555651632,1.0
9facedfc,pruned_before_deploy,,,,0.6306818181818182,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.1915463890307551,tdbn,1.3303185150849322,adam,0.0006476850862912227,3.6703080441996395e-06,onecycle,0.17335842158241538,1.0
21338e57,pruned_before_deploy,,,,0.6363636363636364,,,,,,,8,False,,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.19513224746105415,tdbn,1.3531711786088747,adam,0.0006468136811401165,8.948978826665368e-06,onecycle,0.08718425107495795,1.0
6b9754f0,deployed,0.8125,0.8125,0.8125,0.7215909090909091,0.0,0.09090909090909094,True,0.0,0.049990713596343994,,0,False,92953780.05578366,,,,2,64,7,2,stride,32,16,3,False,True,0,flatten,0.13593894895685402,tdbn,1.5659134689202716,adam,0.0006528600650396371,8.393839100490114e-06,cosine,0.0768756107781498,1.0
5585fead,pruned_before_deploy,,,,0.6306818181818182,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,3,False,True,0,flatten,0.16202609709289864,tdbn,1.3368257533261716,adam,0.0005793887586056188,1.057877904949345e-05,onecycle,0.07511715048853208,1.0
cd15e3d7,pruned_before_deploy,,,,0.6590909090909091,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,32,False,True,0,flatten,0.1366594059402508,tdbn,1.1289345361226875,adam,0.0005444472464662419,1.1781791412473507e-05,cosine,0.09119905747362478,1.0
83cce8e7,pruned_before_deploy,,,,0.7556818181818182,,,,,,,24,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.1879450218441696,bn,,adamw,0.0010523064894294666,3.766164322003996e-05,cosine,0.09573278109991022,1.0
b17ce1b7,pruned_before_deploy,,,,0.6420454545454546,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,32,False,True,0,flatten,0.15210008147224385,bn,,adamw,0.0010426742658745992,1.6355682947392153e-05,cosine,0.09089408293285103,1.0
58edfdc1,pruned_before_deploy,,,,0.7727272727272727,,,,,,,24,False,,,,,2,64,7,,pool,32,8,4,False,True,0,flatten,0.18244257037607553,tdbn,1.241086932619251,adam,0.0005615242192779015,3.558876184486265e-07,cosine,0.09405774814336947,1.0
3536fbb1,pruned_before_deploy,,,,0.6590909090909091,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.3398723235471746,bn,,adam,0.0007315123990404116,1.5583849325018848e-06,onecycle,0.1503008797743411,1.0
fdc8360b,pruned_before_deploy,,,,0.6193181818181818,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.33785564877228785,bn,,adam,0.0016529106991757885,1.806966290908468e-06,onecycle,0.14863902690369915,1.0
685dce4b,deployed,0.8579545454545454,0.8579545454545454,0.8579545454545454,0.7045454545454546,0.0,0.15340909090909083,True,0.0,0.3094695210456848,,0,False,77655563.28831004,,,,2,64,7,2,stride,32,8,3,False,True,0,flatten,0.1364286269608629,tdbn,1.1294047903759974,adam,0.0005828595504400474,1.174098964255339e-05,cosine,0.0925459417317671,1.0
e201b124,deployed,0.8579545454545454,0.8579545454545454,0.8579545454545454,0.7386363636363636,0.0,0.11931818181818177,True,0.0,0.37925881147384644,,0,False,64662012.26747361,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.261002170376481,bn,,adam,0.0005778679280646461,8.256359762757301e-06,cosine,0.09531315347809559,1.0
7bc0f463,deployed,0.8863636363636364,0.8863636363636364,0.8863636363636364,0.7215909090909091,0.0,0.1647727272727273,True,0.0,0.46550339460372925,,0,False,454141324.4355469,,,,2,64,7,,pool,32,16,4,False,True,0,flatten,0.23147845559254787,bn,,adamw,0.0005726063097710099,0.004387528571536775,cosine,0.09081933768267494,1.0
13a232d8,deployed,0.7954545454545454,0.7954545454545454,0.7954545454545454,0.6761363636363636,0.0,0.11931818181818177,True,0.0,0.049993038177490234,,0,False,365140934.703125,,,,2,64,7,,pool,32,16,4,False,True,0,flatten,0.2640815275997301,bn,,adamw,0.0028717858989230956,0.004002086484060808,cosine,0.09021026240391766,1.0
27a20a10,pruned_before_deploy,,,,0.6590909090909091,,,,,,,8,False,,,,,2,64,7,,pool,32,8,6,False,True,0,flatten,0.23561962972067996,bn,,adam,0.0005222225009719578,6.271587162337981e-06,cosine,0.1014677681695158,1.0
34dc983a,pruned_before_deploy,,,,0.7840909090909091,,,,,,,24,False,,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.11026423546434175,bn,,adamw,0.0005318235084840585,2.410797844577953e-05,cosine,0.16024481881120312,1.0
06581da4,deployed,0.8295454545454546,0.8295454545454546,0.8295454545454546,0.7272727272727273,0.0,0.10227272727272729,True,0.0,0.08497941493988037,,0,False,88698594.05889565,,,,2,64,7,2,stride,32,8,3,False,True,0,flatten,0.3029060748986819,tdbn,1.413549555471652,adam,0.000529916746713533,5.9272983887819115e-05,cosine,0.1277640646154004,1.0
d7087a6e,pruned_before_deploy,,,,0.6534090909090909,,,,,,,8,False,,,,,2,64,7,,pool,32,8,6,False,True,0,flatten,0.247244154130569,bn,,adam,0.0006027778168025618,5.9499362994119384e-06,cosine,0.13642805722475518,5.0
8d690ee0,deployed,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.7443181818181818,0.0,0.11931818181818188,True,0.0,0.4037078619003296,,0,False,57300973.980993606,,,,2,64,7,2,stride,32,8,32,False,True,0,flatten,0.16126497655768163,bn,,adamw,0.000586647452837118,1.6540662154902246e-05,cosine,0.1475234769327776,1.0
1ab2d788,pruned_before_deploy,,,,0.6647727272727273,,,,,,,8,False,,,,,2,64,7,,pool,32,8,6,False,True,0,flatten,0.21423477990733222,bn,,adam,0.0005857310087202447,6.426590960136799e-06,cosine,0.006264348418824284,5.0
d30a273b,deployed,,,,0.0,,,False,,,False,0,False,,,,,2,64,7,,pool,64,8,32,False,True,0,flatten,0.22966226270890877,bn,,adamw,0.0006286258896200963,1.6341146106622953e-05,cosine,0.06786971263617943,1.0
ddc286a1,deployed,,,,0.0,,,False,,,False,0,False,,,,,2,64,7,2,stride,64,8,32,False,True,0,flatten,0.23419954199755608,bn,,adamw,0.0005006706198350539,1.6879748191165085e-05,cosine,0.06785910796967783,1.0
c6bdeea1,deployed,0.8465909090909091,0.8465909090909091,0.8465909090909091,0.7215909090909091,0.0,0.125,True,0.0,0.04998612403869629,,0,False,53976092.47782587,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.33848460294928945,bn,,adam,0.0016498319845809658,6.111375364905613e-06,onecycle,0.148719538134427,1.0
5aac9231,deployed,0.8863636363636364,0.8863636363636364,0.8863636363636364,0.75,0.0,0.13636363636363635,True,0.0,0.04999572038650513,,0,False,62316264.57580261,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.14970375051292817,bn,,adamw,0.0007353888263305606,1.733483513933262e-05,cosine,0.1252632474302956,1.0
33d70c76,deployed,0.8806818181818182,0.8806818181818182,0.8806818181818182,0.7556818181818182,0.0,0.125,True,0.0,0.04999208450317383,,0,False,74423813.6172804,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.10961982680724233,bn,,adam,0.0005199743865448022,5.925024408440262e-06,cosine,0.13761124812156889,1.0
c245033d,pruned_before_deploy,,,,0.7954545454545454,,,,,,,24,False,,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.21736521678610304,bn,,adam,0.0005890738568041537,9.844259749098626e-06,cosine,0.06639254907867795,1.0
20309779,deployed,0.8238636363636364,0.8238636363636364,0.8238636363636364,0.7102272727272727,0.0,0.11363636363636365,True,0.0,0.3323720097541809,,0,False,66236298.179297335,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.23948596827293533,bn,,adam,0.0005293771120874552,7.103023418088254e-06,cosine,0.057080946065300536,5.0
2a4458c5,deployed,0.875,0.875,0.875,0.7215909090909091,0.0,0.15340909090909094,True,0.0,0.49553340673446655,,0,False,428752511.984375,,,,2,64,7,,pool,32,8,6,False,True,0,flatten,0.23814555859506553,bn,,adam,0.000534587213850441,6.07658035967406e-06,cosine,0.09966634593112644,1.0
aa805c13,deployed,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.7556818181818182,0.0,0.09659090909090906,True,0.0,0.41450196504592896,,0,False,64853283.70776976,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.2116309403450745,bn,,adam,0.00059502732405375,6.2327023293914266e-06,cosine,0.05901294632810936,1.0
4b8b5e8e,deployed,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.7329545454545454,0.0,0.10795454545454553,True,0.0,0.30834585428237915,,0,False,55830781.46711504,,,,2,64,7,2,stride,32,8,32,False,True,0,flatten,0.1690663314175122,bn,,adamw,0.0007187290091334891,1.3109445904965683e-05,cosine,0.06976521397518029,1.0
5911eca6,deployed,0.8693181818181818,0.8693181818181818,0.8693181818181818,0.7329545454545454,0.0,0.13636363636363635,True,0.0,0.2714862823486328,,0,False,64433059.91008657,,,,2,64,7,2,stride,32,8,4,False,True,0,flatten,0.25596681010306915,bn,,adamw,0.0007323003613083126,1.317218945062196e-05,cosine,0.0860623380316415,1.0
f7c7cc3a,deployed,0.8579545454545454,0.8579545454545454,0.8579545454545454,0.7727272727272727,0.0,0.08522727272727271,True,0.0,0.30685919523239136,,0,False,59407018.50731086,,,,2,64,7,2,stride,32,8,6,False,True,0,flatten,0.12222329484062397,bn,,adamw,0.0007236546524797314,1.3068475025387697e-05,cosine,0.08661379226133127,1.0
b2466d71,pruned_before_deploy,,,,0.7727272727272727,,,,,,,24,False,,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.25641324875195637,bn,,adamw,0.0006579780901608498,1.4061210473349727e-05,cosine,0.08545526263995662,1.0
a180dbdb,deployed,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.7670454545454546,0.0,0.08522727272727271,True,0.0,0.33445531129837036,,0,False,67588347.43392353,,,,2,64,7,2,stride,32,8,4,False,True,0,flatten,0.16976700299491362,bn,,adamw,0.0005507732110537801,1.3127965347115302e-05,cosine,0.11367465219711337,1.0
9f99f77a,pruned_before_deploy,,,,0.7556818181818182,,,,,,,24,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.255084752896491,bn,,adamw,0.0005557132142230202,1.2937188923491079e-05,cosine,0.1157928338183869,1.0
0d27996c,deployed,0.8806818181818182,0.8806818181818182,0.8806818181818182,0.7272727272727273,0.0,0.15340909090909094,True,0.0,0.0499953031539917,,0,False,75146602.41940397,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.16990126555007073,bn,,adamw,0.0005500491555791083,1.2785591256150467e-05,cosine,0.11582056303935773,1.0
9608f265,deployed,0.875,0.875,0.875,0.7159090909090909,0.0,0.15909090909090906,True,0.0,0.09576654434204102,,0,False,73451544.54612255,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.14748414376828578,bn,,adamw,0.0005510252898875504,1.3753980753138211e-05,cosine,0.08486587731961168,1.0
87fb5624,pruned_before_deploy,,,,0.6534090909090909,,,,,,,8,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.14404101312409448,bn,,adamw,0.0006337369541986346,2.164518956227861e-05,cosine,0.08173680358306705,1.0
907891bc,pruned_before_deploy,,,,0.7556818181818182,,,,,,,24,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.2546622436526107,bn,,adamw,0.0005551530383403962,1.2953701702796162e-05,cosine,0.10009969333909728,1.0
d0686a7c,pruned_before_deploy,,,,0.7727272727272727,,,,,,,24,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.14627937659352633,bn,,adamw,0.0005591922767412679,1.2769563265612762e-05,cosine,0.11443531500379359,1.0
973be937,pruned_before_deploy,,,,0.5795454545454546,,,,,,,8,False,,,,,4,32,7,,pool,32,8,6,False,True,1,flatten,0.12527579554740614,bn,,adamw,0.0005210009790118308,1.8237379566894556e-05,cosine,0.07953517773005195,1.0
9e8a4f4e,pruned_before_deploy,,,,0.7670454545454546,,,,,,,24,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.25410412359636264,bn,,adamw,0.0005609440021605648,1.2659942073399383e-05,cosine,0.11498794884530095,1.0
edc6c55c,deployed,,,,0.0,,,False,,,False,0,False,,,,,4,32,7,2,stride,32,8,6,False,True,1,flatten,0.15671765328406484,bn,,adamw,0.0005012335740050753,1.899917492601659e-05,cosine,0.07931608246412769,0.0
873ccbc7,pruned_before_deploy,,,,0.7784090909090909,,,,,,,24,False,,,,,2,32,7,,pool,32,8,4,False,True,1,flatten,0.12328973485409761,bn,,adamw,0.0005555361688438111,1.2526358686411325e-05,cosine,0.08516177627250848,1.0
63d87a4b,pruned_before_deploy,,,,0.4715909090909091,,,,,,,8,False,,,,,4,32,7,,pool,32,8,6,False,True,1,flatten,0.15678895868428772,bn,,adamw,0.0005025438973078062,1.9012622534141574e-05,cosine,0.07781612893824846,1.0
60144887,pruned_before_deploy,,,,0.7897727272727273,,,,,,,24,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.13011471635409236,bn,,adamw,0.0005632588126166675,1.2367266721914937e-05,cosine,0.08384539566497229,1.0
2db448f1,pruned_before_deploy,,,,0.7670454545454546,,,,,,,24,False,,,,,2,64,7,,pool,32,8,4,False,True,1,flatten,0.14417235915180807,bn,,adamw,0.0005597269750175267,2.1033619677689855e-05,cosine,0.08010314538352598,1.0
a82d90c6,pruned_before_deploy,,,,0.7670454545454546,,,,,,,24,False,,,,,2,32,7,,pool,32,8,4,False,True,1,flatten,0.14396075137416586,bn,,adamw,0.0006280791704157928,2.1418036264143876e-05,cosine,0.08327442284434958,1.0
ec3fa753,pruned_before_deploy,,,,0.7613636363636364,,,,,,,24,False,,,,,2,32,7,,pool,32,8,4,False,True,1,flatten,0.14427947402068605,bn,,adamw,0.0005028452378894765,2.0470532230557653e-05,cosine,0.0810249760724531,1.0
ab127ee9,pruned_before_deploy,,,,0.6420454545454546,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,6,True,True,1,flatten,0.20594693446886525,bn,,adamw,0.0006126855498337191,1.6265847825113366e-05,step,0.10670507515810229,1.0
2ffe6698,pruned_before_deploy,,,,0.6193181818181818,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,6,True,True,1,flatten,0.22373038260266334,bn,,adamw,0.0006121588034710778,0.002784083608657791,step,0.10580003440746438,1.0
26bf8fde,pruned_before_deploy,,,,0.6647727272727273,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.1625655305556678,bn,,adamw,0.0006042982045710518,1.5012528448499201e-05,cosine,0.08898265785734642,1.0
3e9743b8,deployed,0.8806818181818182,0.8806818181818182,0.8806818181818182,0.7272727272727273,0.0,0.15340909090909094,True,0.0,0.04999542236328125,,0,False,70477027.09440026,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.1611763241487933,bn,,adamw,0.0006166869853533139,1.1841088088288028e-05,cosine,0.0856670614298441,1.0
bc2357eb,deployed,0.8806818181818182,0.8806818181818182,0.8806818181818182,0.7102272727272727,0.0,0.17045454545454553,True,0.0,0.04999512434005737,,0,False,74398198.01950802,,,,2,64,7,2,stride,32,8,6,True,True,1,flatten,0.15504963980051975,bn,,adamw,0.0005050460017557484,0.0029333613108647448,cosine,0.08771751452062104,1.0
07d613c6,deployed,0.8806818181818182,0.8806818181818182,0.8806818181818182,0.7102272727272727,0.0,0.17045454545454553,True,0.0,0.04999542236328125,,0,False,67412089.80311757,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.12220848627251553,bn,,adamw,0.000608908593987788,1.1491318835795543e-05,cosine,0.10917703425621114,1.0
df8c5229,deployed,0.8977272727272727,0.8977272727272727,0.8920454545454546,0.7272727272727273,-0.005681818181818121,0.17045454545454541,True,0.0,0.04999542236328125,,0,False,73228243.83416319,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.15520192137508526,bn,,adamw,0.0006096277786474461,0.0006764095230726763,cosine,0.10540695035648799,1.0
49fad66a,pruned_before_deploy,,,,0.6647727272727273,,,,,,,8,False,,,,,2,64,7,2,stride,32,8,6,False,True,1,flatten,0.15178274696874094,bn,,adamw,0.0005327699323189446,0.0010228034895344578,cosine,0.09119149549580757,1.0
